CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PAC,PS,MORENA,PANALT,PEST,PISSI,PES,RSP,FXM,PAN_PRI_PRD_PAC_PS,PAN_PRI_PRD_PAC,PAN_PRI_PRD_PS,PAN_PRI_PAC_PS,PAN_PRD_PAC_PS,PRI_PRD_PAC_PS,PAN_PRI_PRD,PAN_PRI_PAC,PAN_PRI_PS,PAN_PRD_PAC,PAN_PAC_PS,PAN_PRD_PS,PRI_PRD_PAC,PRI_PRD_PS,PRI_PAC_PS,PRD_PAC_PS,PAN_PRI,PAN_PRD,PAN_PAC,PAN_PS,PRI_PRD,PRI_PAC,PRI_PS,PRD_PAC,PRD_PS,PAC_PS,PT_PVEM_MORENA_PANALT_PEST,PT_PVEM_MORENA_PANALT,PT_PVEM_MORENA_PEST,PT_PVEM_PANALT_PEST,PT_MORENA_PANALT_PEST,PVEM_MORENA_PANALT_PEST,PT_PVEM_MORENA,PT_PVEM_PANALT,PT_PVEM_PEST,PT_MORENA_PANALT,PT_PANALT_PEST,PT_MORENA_PEST,PVEM_MORENA_PANALT,PVEM_MORENA_PEST,PVEM_PANALT_PEST,MORENA_PANALT_PEST,PT_PVEM,PT_MORENA,PT_PANALT,PT_PEST,PVEM_MORENA,PVEM_PANALT,PVEM_PEST,MORENA_PANALT,MORENA_PEST,PANALT_PEST,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,68,3,198,351,37,48,132,3,36,11,551,8,5,7,9,44,11,5,3,2,1,0,4,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1491,0,57,1548,2066
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,69,2,86,161,46,35,47,3,4,1,239,6,4,4,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,12,664,849
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,70,1,37,138,15,26,49,5,9,2,113,0,1,1,1,12,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,14,430,545
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,71,2,91,246,16,12,65,8,4,1,262,5,4,9,1,13,3,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,30,790,996
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,72,1,38,149,16,9,105,13,16,0,170,3,0,1,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,22,586,712
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,73,1,28,56,3,11,26,6,2,7,79,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,9,233,287
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,74,2,79,232,27,20,93,11,10,6,284,4,3,8,0,41,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,36,866,1067
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,75,1,47,129,14,10,49,4,5,1,103,1,0,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,11,387,466
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,76,1,8,75,9,2,13,0,12,1,30,2,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,3,163,189
,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,77,2,266,269,53,57,37,10,17,5,281,6,2,7,6,38,17,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,25,1113,1444
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,6,237,311,99,48,40,33,110,89,884,22,24,30,27,121,74,17,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,0,79,2265,4441
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,79,4,109,200,64,25,19,16,64,23,463,9,6,11,14,51,37,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1135,0,41,1176,2205
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,80,2,34,82,20,10,12,3,21,16,159,9,2,2,11,19,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,416,1469
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,81,3,142,145,30,30,21,12,57,31,352,9,3,13,12,45,26,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,950,0,12,962,1795
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,82,4,172,202,54,37,21,26,71,29,404,10,7,6,14,63,47,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,26,1207,2254
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,83,4,160,198,68,36,28,16,83,33,504,9,10,16,15,90,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,44,1370,2543
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,84,2,23,51,4,5,6,6,10,9,71,4,0,2,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,207,760
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,85,3,144,198,73,35,31,16,114,43,449,6,8,10,4,92,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,32,1300,2191
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,86,3,140,245,73,30,31,11,100,35,357,16,8,17,7,84,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,35,1237,1884
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,87,2,81,102,28,10,8,3,30,10,214,5,4,3,2,28,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,550,0,15,565,1001
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,88,2,91,99,63,27,12,9,49,16,284,9,6,10,7,50,19,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,768,0,22,790,1390
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,89,3,86,130,63,26,25,21,46,12,306,6,6,6,4,48,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,26,848,2210
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,90,5,162,201,170,37,46,29,116,35,489,13,7,13,21,68,87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,44,1559,3010
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,92,3,216,156,40,26,17,8,43,18,393,6,11,11,5,47,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1070,4,34,1108,2046
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,93,2,69,105,33,22,10,14,39,14,241,8,5,10,4,69,34,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,22,709,1307
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,94,2,44,78,14,8,11,7,13,5,323,5,5,0,1,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,572,876
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,95,1,35,59,11,5,4,3,23,7,71,4,0,0,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,4,247,468
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,96,1,40,86,14,9,11,5,63,35,81,3,6,1,36,3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,19,437,652
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,97,2,44,82,19,17,12,5,32,12,112,5,4,1,6,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,387,0,12,399,992
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,98,3,121,193,39,19,35,14,52,26,219,7,5,1,8,33,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,20,836,1691
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,100,5,198,180,131,60,23,7,270,7,594,13,6,7,16,292,12,21,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1852,0,75,1927,3032
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,101,3,132,141,77,47,15,23,205,10,440,11,3,3,3,297,2,4,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1430,0,35,1465,2169
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,102,4,180,206,73,38,16,16,247,13,503,9,4,7,6,172,10,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,0,45,1570,2271
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,103,2,94,108,56,17,10,3,119,11,279,6,4,1,4,112,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,36,882,1399
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,104,4,160,125,74,40,25,12,349,10,537,10,6,3,7,247,7,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1638,1,55,1694,2655
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,105,1,52,67,10,12,10,1,37,21,86,1,3,0,2,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,20,373,462
,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,106,1,23,25,2,23,1,1,49,0,49,2,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199,0,4,203,235
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,107,4,96,525,57,269,23,20,54,12,567,31,4,3,19,129,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1858,0,45,1903,2828
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,108,3,72,356,67,172,14,10,26,5,353,29,3,4,8,83,16,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1236,0,41,1277,1783
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,109,4,106,562,65,129,14,12,26,5,509,46,2,0,13,103,57,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2,1,0,1678,0,27,1705,2361
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,110,3,145,319,17,50,18,8,18,8,378,10,8,0,5,93,40,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1131,0,28,1159,1508
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,111,1,20,60,1,12,4,0,9,3,105,2,1,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1,2,245,274
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,112,1,6,30,5,17,0,3,2,1,61,5,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,4,148,156
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,113,1,7,70,9,42,1,1,2,5,85,7,0,1,1,12,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,263,0,3,266,300
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,114,2,67,197,17,94,11,4,60,10,169,30,2,4,1,10,16,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,22,721,868
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,115,1,37,118,15,47,2,2,7,4,101,14,2,0,0,19,11,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,13,404,491
,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,116,1,10,162,9,18,4,0,13,2,94,10,3,0,3,3,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,21,382,452
,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,117,2,230,105,12,26,13,17,16,11,309,7,5,13,7,107,22,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,918,0,14,932,1334
,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,118,2,187,131,10,20,23,16,20,7,272,8,9,61,0,68,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,24,884,1080
,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,119,1,66,104,9,22,14,5,14,4,181,9,2,2,10,33,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,489,627
,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,120,1,38,38,3,9,9,4,4,1,85,3,1,2,3,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,3,0,228,270
,29,TLAXCALA,3,XALOZTOC,9,CUAXOMULCO,121,2,197,124,15,48,21,43,26,16,297,15,10,10,26,77,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,974,0,39,1013,1288
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,122,3,110,200,46,66,21,33,35,17,541,9,9,4,13,67,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1214,0,30,1244,1707
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,123,3,118,264,17,48,17,34,23,2,556,5,4,3,6,52,30,11,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1212,0,10,1222,1766
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,124,3,67,135,26,39,27,22,46,10,365,3,8,5,9,55,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0,16,851,2049
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,125,3,83,191,35,52,34,31,15,5,469,7,11,8,5,47,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,34,1075,1731
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,126,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,127,4,130,293,67,107,53,61,30,11,767,7,19,9,8,107,44,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,6,0,1759,1,51,1811,2768
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,128,2,42,102,24,32,16,13,10,1,266,4,12,4,2,36,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,16,610,959
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,129,2,70,154,24,32,12,16,14,3,332,4,8,6,5,46,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,760,0,11,771,1146
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,130,1,87,150,19,14,10,16,7,0,157,3,3,0,0,15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,6,508,742
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,131,2,87,174,15,45,11,14,10,8,389,8,2,3,2,32,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,858,0,16,874,1227
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,132,2,92,166,21,41,18,17,9,2,372,6,1,0,1,25,18,3,0,1,1,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,808,0,9,817,1285
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,133,2,99,182,21,15,14,21,26,6,291,7,7,2,3,24,24,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,760,1,10,771,1072
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,134,2,44,96,9,15,12,21,15,0,231,3,1,2,0,26,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,10,504,800
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,135,2,52,139,17,28,12,13,11,5,234,9,6,3,5,24,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,580,0,12,592,987
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,136,1,31,66,3,12,2,8,4,1,165,3,3,1,1,7,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,327,0,2,329,516
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,137,4,78,169,17,44,18,34,24,12,536,26,11,4,6,52,38,6,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1092,1,28,1121,2386
,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,138,2,108,168,13,21,23,9,16,7,364,5,7,4,5,32,25,5,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,835,1,15,851,1306
